PohiBra085_Mmt_4Raquel	1	6
PohiBra085_Mmt_4Raquel	2	28
PohiBra085_Mmt_4Raquel	3	38
PohiBra085_Mmt_4Raquel	4	47
PohiBra085_Mmt_4Raquel	5	47
PohiBra085_Mmt_4Raquel	6	48
PohiBra085_Mmt_4Raquel	7	48
PohiBra085_Mmt_4Raquel	8	48
PohiBra085_Mmt_4Raquel	9	48
PohiBra085_Mmt_4Raquel	10	48
PohiBra085_Mmt_4Raquel	11	48
PohiBra085_Mmt_4Raquel	12	48
PohiBra085_Mmt_4Raquel	13	48
PohiBra085_Mmt_4Raquel	14	48
PohiBra085_Mmt_4Raquel	15	51
PohiBra085_Mmt_4Raquel	16	49
PohiBra085_Mmt_4Raquel	17	47
PohiBra085_Mmt_4Raquel	18	36
PohiBra085_Mmt_4Raquel	19	35
PohiBra085_Mmt_4Raquel	20	15
PohiBra085_Mmt_4Raquel	21	13
PohiBra085_Mmt_4Raquel	22	16
PohiBra085_Mmt_4Raquel	23	17
PohiBra085_Mmt_4Raquel	24	18
PohiBra085_Mmt_4Raquel	25	19
PohiBra085_Mmt_4Raquel	26	18
PohiBra085_Mmt_4Raquel	27	20
PohiBra085_Mmt_4Raquel	28	20
PohiBra085_Mmt_4Raquel	29	25
PohiBra085_Mmt_4Raquel	30	30
PohiBra085_Mmt_4Raquel	31	31
PohiBra085_Mmt_4Raquel	32	30
PohiBra085_Mmt_4Raquel	33	30
PohiBra085_Mmt_4Raquel	34	44
PohiBra085_Mmt_4Raquel	35	49
PohiBra085_Mmt_4Raquel	36	50
PohiBra085_Mmt_4Raquel	37	53
PohiBra085_Mmt_4Raquel	38	55
PohiBra085_Mmt_4Raquel	39	51
PohiBra085_Mmt_4Raquel	40	51
PohiBra085_Mmt_4Raquel	41	53
PohiBra085_Mmt_4Raquel	42	82
PohiBra085_Mmt_4Raquel	43	98
PohiBra085_Mmt_4Raquel	44	115
PohiBra085_Mmt_4Raquel	45	104
PohiBra085_Mmt_4Raquel	46	97
PohiBra085_Mmt_4Raquel	47	105
PohiBra085_Mmt_4Raquel	48	108
PohiBra085_Mmt_4Raquel	49	108
PohiBra085_Mmt_4Raquel	50	109
PohiBra085_Mmt_4Raquel	51	109
PohiBra085_Mmt_4Raquel	52	110
PohiBra085_Mmt_4Raquel	53	110
PohiBra085_Mmt_4Raquel	54	100
PohiBra085_Mmt_4Raquel	55	101
PohiBra085_Mmt_4Raquel	56	95
PohiBra085_Mmt_4Raquel	57	77
PohiBra085_Mmt_4Raquel	58	45
PohiBra085_Mmt_4Raquel	59	19
PohiBra085_Mmt_4Raquel	60	17
PohiBra085_Mmt_4Raquel	61	17
PohiBra085_Mmt_4Raquel	62	12
PohiBra085_Mmt_4Raquel	63	10
PohiBra085_Mmt_4Raquel	64	16
PohiBra085_Mmt_4Raquel	65	30
PohiBra085_Mmt_4Raquel	66	32
PohiBra085_Mmt_4Raquel	67	33
PohiBra085_Mmt_4Raquel	68	33
PohiBra085_Mmt_4Raquel	69	33
PohiBra085_Mmt_4Raquel	70	33
PohiBra085_Mmt_4Raquel	71	28
PohiBra085_Mmt_4Raquel	72	27
PohiBra085_Mmt_4Raquel	73	27
PohiBra085_Mmt_4Raquel	74	27
PohiBra085_Mmt_4Raquel	75	27
PohiBra085_Mmt_4Raquel	76	27
PohiBra085_Mmt_4Raquel	77	27
PohiBra085_Mmt_4Raquel	78	27
PohiBra085_Mmt_4Raquel	79	26
PohiBra085_Mmt_4Raquel	80	16
PohiBra085_Mmt_4Raquel	81	20
PohiBra085_Mmt_4Raquel	82	21
PohiBra085_Mmt_4Raquel	83	21
PohiBra085_Mmt_4Raquel	84	24
PohiBra085_Mmt_4Raquel	85	28
PohiBra085_Mmt_4Raquel	86	46
PohiBra085_Mmt_4Raquel	87	63
PohiBra085_Mmt_4Raquel	88	84
PohiBra085_Mmt_4Raquel	89	112
PohiBra085_Mmt_4Raquel	90	119
PohiBra085_Mmt_4Raquel	91	119
PohiBra085_Mmt_4Raquel	92	119
PohiBra085_Mmt_4Raquel	93	120
PohiBra085_Mmt_4Raquel	94	124
PohiBra085_Mmt_4Raquel	95	126
PohiBra085_Mmt_4Raquel	96	126
PohiBra085_Mmt_4Raquel	97	123
PohiBra085_Mmt_4Raquel	98	120
PohiBra085_Mmt_4Raquel	99	120
PohiBra085_Mmt_4Raquel	100	123
PohiBra085_Mmt_4Raquel	101	124
PohiBra085_Mmt_4Raquel	102	120
PohiBra085_Mmt_4Raquel	103	116
PohiBra085_Mmt_4Raquel	104	95
PohiBra085_Mmt_4Raquel	105	80
PohiBra085_Mmt_4Raquel	106	71
PohiBra085_Mmt_4Raquel	107	83
PohiBra085_Mmt_4Raquel	108	95
PohiBra085_Mmt_4Raquel	109	96
PohiBra085_Mmt_4Raquel	110	100
PohiBra085_Mmt_4Raquel	111	97
PohiBra085_Mmt_4Raquel	112	100
PohiBra085_Mmt_4Raquel	113	100
PohiBra085_Mmt_4Raquel	114	101
PohiBra085_Mmt_4Raquel	115	103
PohiBra085_Mmt_4Raquel	116	107
PohiBra085_Mmt_4Raquel	117	107
PohiBra085_Mmt_4Raquel	118	125
PohiBra085_Mmt_4Raquel	119	125
PohiBra085_Mmt_4Raquel	120	125
PohiBra085_Mmt_4Raquel	121	131
PohiBra085_Mmt_4Raquel	122	104
PohiBra085_Mmt_4Raquel	123	114
PohiBra085_Mmt_4Raquel	124	109
PohiBra085_Mmt_4Raquel	125	111
PohiBra085_Mmt_4Raquel	126	108
PohiBra085_Mmt_4Raquel	127	112
PohiBra085_Mmt_4Raquel	128	110
PohiBra085_Mmt_4Raquel	129	106
PohiBra085_Mmt_4Raquel	130	106
PohiBra085_Mmt_4Raquel	131	106
PohiBra085_Mmt_4Raquel	132	108
PohiBra085_Mmt_4Raquel	133	106
PohiBra085_Mmt_4Raquel	134	106
PohiBra085_Mmt_4Raquel	135	97
PohiBra085_Mmt_4Raquel	136	97
PohiBra085_Mmt_4Raquel	137	96
PohiBra085_Mmt_4Raquel	138	73
PohiBra085_Mmt_4Raquel	139	73
PohiBra085_Mmt_4Raquel	140	59
PohiBra085_Mmt_4Raquel	141	47
PohiBra085_Mmt_4Raquel	142	43
PohiBra085_Mmt_4Raquel	143	33
PohiBra085_Mmt_4Raquel	144	22
PohiBra085_Mmt_4Raquel	145	22
PohiBra085_Mmt_4Raquel	146	25
PohiBra085_Mmt_4Raquel	147	24
PohiBra085_Mmt_4Raquel	148	25
PohiBra085_Mmt_4Raquel	149	26
PohiBra085_Mmt_4Raquel	150	26
PohiBra085_Mmt_4Raquel	151	27
PohiBra085_Mmt_4Raquel	152	27
PohiBra085_Mmt_4Raquel	153	28
PohiBra085_Mmt_4Raquel	154	32
PohiBra085_Mmt_4Raquel	155	40
PohiBra085_Mmt_4Raquel	156	40
PohiBra085_Mmt_4Raquel	157	37
PohiBra085_Mmt_4Raquel	158	50
PohiBra085_Mmt_4Raquel	159	62
PohiBra085_Mmt_4Raquel	160	71
PohiBra085_Mmt_4Raquel	161	87
PohiBra085_Mmt_4Raquel	162	149
PohiBra085_Mmt_4Raquel	163	169
PohiBra085_Mmt_4Raquel	164	187
PohiBra085_Mmt_4Raquel	165	224
PohiBra085_Mmt_4Raquel	166	241
PohiBra085_Mmt_4Raquel	167	241
PohiBra085_Mmt_4Raquel	168	240
PohiBra085_Mmt_4Raquel	169	251
PohiBra085_Mmt_4Raquel	170	260
PohiBra085_Mmt_4Raquel	171	268
PohiBra085_Mmt_4Raquel	172	270
PohiBra085_Mmt_4Raquel	173	275
PohiBra085_Mmt_4Raquel	174	282
PohiBra085_Mmt_4Raquel	175	280
PohiBra085_Mmt_4Raquel	176	270
PohiBra085_Mmt_4Raquel	177	237
PohiBra085_Mmt_4Raquel	178	213
PohiBra085_Mmt_4Raquel	179	178
PohiBra085_Mmt_4Raquel	180	156
PohiBra085_Mmt_4Raquel	181	152
PohiBra085_Mmt_4Raquel	182	153
PohiBra085_Mmt_4Raquel	183	149
PohiBra085_Mmt_4Raquel	184	148
PohiBra085_Mmt_4Raquel	185	68
PohiBra085_Mmt_4Raquel	186	68
PohiBra085_Mmt_4Raquel	187	45
PohiBra085_Mmt_4Raquel	188	43
PohiBra085_Mmt_4Raquel	189	38
PohiBra085_Mmt_4Raquel	190	27
PohiBra085_Mmt_4Raquel	191	24
PohiBra085_Mmt_4Raquel	192	25
PohiBra085_Mmt_4Raquel	193	26
PohiBra085_Mmt_4Raquel	194	25
PohiBra085_Mmt_4Raquel	195	25
PohiBra085_Mmt_4Raquel	196	26
PohiBra085_Mmt_4Raquel	197	26
PohiBra085_Mmt_4Raquel	198	28
PohiBra085_Mmt_4Raquel	199	39
PohiBra085_Mmt_4Raquel	200	42
PohiBra085_Mmt_4Raquel	201	48
PohiBra085_Mmt_4Raquel	202	48
PohiBra085_Mmt_4Raquel	203	46
PohiBra085_Mmt_4Raquel	204	45
PohiBra085_Mmt_4Raquel	205	49
PohiBra085_Mmt_4Raquel	206	49
PohiBra085_Mmt_4Raquel	207	51
PohiBra085_Mmt_4Raquel	208	52
PohiBra085_Mmt_4Raquel	209	53
PohiBra085_Mmt_4Raquel	210	53
PohiBra085_Mmt_4Raquel	211	53
PohiBra085_Mmt_4Raquel	212	52
PohiBra085_Mmt_4Raquel	213	57
PohiBra085_Mmt_4Raquel	214	57
PohiBra085_Mmt_4Raquel	215	53
PohiBra085_Mmt_4Raquel	216	43
PohiBra085_Mmt_4Raquel	217	39
PohiBra085_Mmt_4Raquel	218	35
PohiBra085_Mmt_4Raquel	219	36
PohiBra085_Mmt_4Raquel	220	33
PohiBra085_Mmt_4Raquel	221	32
PohiBra085_Mmt_4Raquel	222	26
PohiBra085_Mmt_4Raquel	223	25
PohiBra085_Mmt_4Raquel	224	25
PohiBra085_Mmt_4Raquel	225	22
PohiBra085_Mmt_4Raquel	226	19
PohiBra085_Mmt_4Raquel	227	20
PohiBra085_Mmt_4Raquel	228	18
PohiBra085_Mmt_4Raquel	229	18
PohiBra085_Mmt_4Raquel	230	17
PohiBra085_Mmt_4Raquel	231	13
PohiBra085_Mmt_4Raquel	232	13
PohiBra085_Mmt_4Raquel	233	12
PohiBra085_Mmt_4Raquel	234	11
PohiBra085_Mmt_4Raquel	235	8
PohiBra085_Mmt_4Raquel	236	7
PohiBra085_Mmt_4Raquel	237	8
PohiBra085_Mmt_4Raquel	238	8
PohiBra085_Mmt_4Raquel	239	7
PohiBra085_Mmt_4Raquel	240	6
PohiBra085_Mmt_4Raquel	241	8
PohiBra085_Mmt_4Raquel	242	12
PohiBra085_Mmt_4Raquel	243	18
PohiBra085_Mmt_4Raquel	244	21
PohiBra085_Mmt_4Raquel	245	23
PohiBra085_Mmt_4Raquel	246	23
PohiBra085_Mmt_4Raquel	247	24
PohiBra085_Mmt_4Raquel	248	25
PohiBra085_Mmt_4Raquel	249	25
PohiBra085_Mmt_4Raquel	250	26
PohiBra085_Mmt_4Raquel	251	26
PohiBra085_Mmt_4Raquel	252	27
PohiBra085_Mmt_4Raquel	253	27
PohiBra085_Mmt_4Raquel	254	26
PohiBra085_Mmt_4Raquel	255	26
PohiBra085_Mmt_4Raquel	256	27
PohiBra085_Mmt_4Raquel	257	27
PohiBra085_Mmt_4Raquel	258	26
PohiBra085_Mmt_4Raquel	259	22
PohiBra085_Mmt_4Raquel	260	21
PohiBra085_Mmt_4Raquel	261	19
PohiBra085_Mmt_4Raquel	262	18
PohiBra085_Mmt_4Raquel	263	24
PohiBra085_Mmt_4Raquel	264	28
PohiBra085_Mmt_4Raquel	265	24
PohiBra085_Mmt_4Raquel	266	20
PohiBra085_Mmt_4Raquel	267	20
PohiBra085_Mmt_4Raquel	268	20
PohiBra085_Mmt_4Raquel	269	24
PohiBra085_Mmt_4Raquel	270	30
PohiBra085_Mmt_4Raquel	271	30
PohiBra085_Mmt_4Raquel	272	32
PohiBra085_Mmt_4Raquel	273	34
PohiBra085_Mmt_4Raquel	274	35
PohiBra085_Mmt_4Raquel	275	36
PohiBra085_Mmt_4Raquel	276	40
PohiBra085_Mmt_4Raquel	277	40
PohiBra085_Mmt_4Raquel	278	34
PohiBra085_Mmt_4Raquel	279	33
PohiBra085_Mmt_4Raquel	280	45
PohiBra085_Mmt_4Raquel	281	51
PohiBra085_Mmt_4Raquel	282	59
PohiBra085_Mmt_4Raquel	283	61
PohiBra085_Mmt_4Raquel	284	58
PohiBra085_Mmt_4Raquel	285	55
PohiBra085_Mmt_4Raquel	286	53
PohiBra085_Mmt_4Raquel	287	52
PohiBra085_Mmt_4Raquel	288	52
PohiBra085_Mmt_4Raquel	289	52
PohiBra085_Mmt_4Raquel	290	50
PohiBra085_Mmt_4Raquel	291	50
PohiBra085_Mmt_4Raquel	292	51
PohiBra085_Mmt_4Raquel	293	53
PohiBra085_Mmt_4Raquel	294	47
PohiBra085_Mmt_4Raquel	295	39
PohiBra085_Mmt_4Raquel	296	34
PohiBra085_Mmt_4Raquel	297	26
PohiBra085_Mmt_4Raquel	298	26
PohiBra085_Mmt_4Raquel	299	27
PohiBra085_Mmt_4Raquel	300	25
PohiBra085_Mmt_4Raquel	301	21
PohiBra085_Mmt_4Raquel	302	23
PohiBra085_Mmt_4Raquel	303	24
PohiBra085_Mmt_4Raquel	304	25
PohiBra085_Mmt_4Raquel	305	23
PohiBra085_Mmt_4Raquel	306	24
PohiBra085_Mmt_4Raquel	307	26
PohiBra085_Mmt_4Raquel	308	29
PohiBra085_Mmt_4Raquel	309	31
PohiBra085_Mmt_4Raquel	310	31
PohiBra085_Mmt_4Raquel	311	34
PohiBra085_Mmt_4Raquel	312	34
PohiBra085_Mmt_4Raquel	313	35
PohiBra085_Mmt_4Raquel	314	35
PohiBra085_Mmt_4Raquel	315	35
PohiBra085_Mmt_4Raquel	316	36
PohiBra085_Mmt_4Raquel	317	45
PohiBra085_Mmt_4Raquel	318	51
PohiBra085_Mmt_4Raquel	319	60
PohiBra085_Mmt_4Raquel	320	77
PohiBra085_Mmt_4Raquel	321	95
PohiBra085_Mmt_4Raquel	322	107
PohiBra085_Mmt_4Raquel	323	110
PohiBra085_Mmt_4Raquel	324	135
PohiBra085_Mmt_4Raquel	325	135
PohiBra085_Mmt_4Raquel	326	141
PohiBra085_Mmt_4Raquel	327	149
PohiBra085_Mmt_4Raquel	328	153
PohiBra085_Mmt_4Raquel	329	157
PohiBra085_Mmt_4Raquel	330	162
PohiBra085_Mmt_4Raquel	331	164
PohiBra085_Mmt_4Raquel	332	163
PohiBra085_Mmt_4Raquel	333	165
PohiBra085_Mmt_4Raquel	334	158
PohiBra085_Mmt_4Raquel	335	152
PohiBra085_Mmt_4Raquel	336	151
PohiBra085_Mmt_4Raquel	337	160
PohiBra085_Mmt_4Raquel	338	163
PohiBra085_Mmt_4Raquel	339	152
PohiBra085_Mmt_4Raquel	340	154
PohiBra085_Mmt_4Raquel	341	142
PohiBra085_Mmt_4Raquel	342	148
PohiBra085_Mmt_4Raquel	343	141
PohiBra085_Mmt_4Raquel	344	138
PohiBra085_Mmt_4Raquel	345	126
PohiBra085_Mmt_4Raquel	346	121
PohiBra085_Mmt_4Raquel	347	111
PohiBra085_Mmt_4Raquel	348	104
PohiBra085_Mmt_4Raquel	349	89
PohiBra085_Mmt_4Raquel	350	78
PohiBra085_Mmt_4Raquel	351	66
PohiBra085_Mmt_4Raquel	352	61
PohiBra085_Mmt_4Raquel	353	45
PohiBra085_Mmt_4Raquel	354	42
PohiBra085_Mmt_4Raquel	355	39
PohiBra085_Mmt_4Raquel	356	28
PohiBra085_Mmt_4Raquel	357	18
PohiBra085_Mmt_4Raquel	358	16
PohiBra085_Mmt_4Raquel	359	14
PohiBra085_Mmt_4Raquel	360	16
PohiBra085_Mmt_4Raquel	361	10
PohiBra085_Mmt_4Raquel	362	8
PohiBra085_Mmt_4Raquel	363	7
PohiBra085_Mmt_4Raquel	364	5
PohiBra085_Mmt_4Raquel	365	5
PohiBra085_Mmt_4Raquel	366	4
PohiBra085_Mmt_4Raquel	367	5
PohiBra085_Mmt_4Raquel	368	5
PohiBra085_Mmt_4Raquel	369	3
PohiBra085_Mmt_4Raquel	370	3
PohiBra085_Mmt_4Raquel	371	3
PohiBra085_Mmt_4Raquel	372	4
PohiBra085_Mmt_4Raquel	373	4
PohiBra085_Mmt_4Raquel	374	4
PohiBra085_Mmt_4Raquel	375	5
PohiBra085_Mmt_4Raquel	376	5
PohiBra085_Mmt_4Raquel	377	5
PohiBra085_Mmt_4Raquel	378	5
PohiBra085_Mmt_4Raquel	379	5
PohiBra085_Mmt_4Raquel	380	5
PohiBra085_Mmt_4Raquel	381	7
PohiBra085_Mmt_4Raquel	382	6
PohiBra085_Mmt_4Raquel	383	7
PohiBra085_Mmt_4Raquel	384	11
PohiBra085_Mmt_4Raquel	385	10
PohiBra085_Mmt_4Raquel	386	10
PohiBra085_Mmt_4Raquel	387	9
PohiBra085_Mmt_4Raquel	388	10
PohiBra085_Mmt_4Raquel	389	10
PohiBra085_Mmt_4Raquel	390	10
PohiBra085_Mmt_4Raquel	391	10
PohiBra085_Mmt_4Raquel	392	10
PohiBra085_Mmt_4Raquel	393	10
PohiBra085_Mmt_4Raquel	394	10
PohiBra085_Mmt_4Raquel	395	9
PohiBra085_Mmt_4Raquel	396	8
PohiBra085_Mmt_4Raquel	397	11
PohiBra085_Mmt_4Raquel	398	12
PohiBra085_Mmt_4Raquel	399	13
PohiBra085_Mmt_4Raquel	400	11
PohiBra085_Mmt_4Raquel	401	13
PohiBra085_Mmt_4Raquel	402	13
PohiBra085_Mmt_4Raquel	403	13
PohiBra085_Mmt_4Raquel	404	11
PohiBra085_Mmt_4Raquel	405	10
PohiBra085_Mmt_4Raquel	406	12
PohiBra085_Mmt_4Raquel	407	12
PohiBra085_Mmt_4Raquel	408	12
PohiBra085_Mmt_4Raquel	409	12
PohiBra085_Mmt_4Raquel	410	14
PohiBra085_Mmt_4Raquel	411	15
PohiBra085_Mmt_4Raquel	412	15
PohiBra085_Mmt_4Raquel	413	16
PohiBra085_Mmt_4Raquel	414	15
